t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{{nu}_{vs}}, drho_{{nu}_{vs}}, phi (GeV^4), rho_vs(MeV^4), sigma_rad (MeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
5.53791e-03,1.34810e-10,8.97733e+00,8.80665e+00,4.27364e-09,4.26422e-16,1.03997e-08,4.72025e-06,0.00000e+00,5.43579e+03,1.27886e-17,5.33224e-01,4.66776e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59754e-09
5.53954e-03,1.34823e-10,8.97651e+00,8.80579e+00,4.27208e-09,4.26298e-16,1.03956e-08,4.71886e-06,0.00000e+00,5.43391e+03,1.27853e-17,5.14966e-01,4.85034e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59749e-09
5.54185e-03,1.34842e-10,8.97535e+00,8.80458e+00,4.26987e-09,4.26121e-16,1.03899e-08,4.71691e-06,0.00000e+00,5.43125e+03,1.27806e-17,5.38084e-01,4.61916e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59743e-09
5.54336e-03,1.34854e-10,8.97459e+00,8.80378e+00,4.26842e-09,4.26006e-16,1.03862e-08,4.71563e-06,0.00000e+00,5.42951e+03,1.27776e-17,5.12665e-01,4.87335e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59738e-09
5.54562e-03,1.34872e-10,8.97345e+00,8.80259e+00,4.26625e-09,4.25833e-16,1.03805e-08,4.71371e-06,0.00000e+00,5.42690e+03,1.27730e-17,5.31896e-01,4.68104e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59732e-09
5.54729e-03,1.34886e-10,8.97261e+00,8.80171e+00,4.26466e-09,4.25705e-16,1.03764e-08,4.71229e-06,0.00000e+00,5.42498e+03,1.27696e-17,5.15780e-01,4.84220e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59727e-09
5.54956e-03,1.34904e-10,8.97147e+00,8.80052e+00,4.26249e-09,4.25532e-16,1.03708e-08,4.71037e-06,0.00000e+00,5.42237e+03,1.27650e-17,5.36310e-01,4.63690e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59720e-09
5.55112e-03,1.34917e-10,8.97069e+00,8.79970e+00,4.26100e-09,4.25413e-16,1.03669e-08,4.70906e-06,0.00000e+00,5.42058e+03,1.27618e-17,5.13348e-01,4.86652e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59716e-09
5.55345e-03,1.34935e-10,8.96952e+00,8.79847e+00,4.25877e-09,4.25235e-16,1.03611e-08,4.70708e-06,0.00000e+00,5.41790e+03,1.27571e-17,5.37322e-01,4.62678e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59709e-09
5.55499e-03,1.34948e-10,8.96875e+00,8.79766e+00,4.25731e-09,4.25119e-16,1.03573e-08,4.70579e-06,0.00000e+00,5.41614e+03,1.27540e-17,5.12921e-01,4.87079e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59705e-09
5.55729e-03,1.34966e-10,8.96759e+00,8.79646e+00,4.25512e-09,4.24944e-16,1.03516e-08,4.70385e-06,0.00000e+00,5.41350e+03,1.27493e-17,5.34076e-01,4.65924e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59698e-09
5.55890e-03,1.34979e-10,8.96678e+00,8.79561e+00,4.25358e-09,4.24821e-16,1.03477e-08,4.70248e-06,0.00000e+00,5.41165e+03,1.27460e-17,5.14425e-01,4.85575e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59693e-09
5.56125e-03,1.34998e-10,8.96560e+00,8.79438e+00,4.25135e-09,4.24642e-16,1.03419e-08,4.70051e-06,0.00000e+00,5.40897e+03,1.27413e-17,5.39171e-01,4.60829e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59686e-09
5.56274e-03,1.35010e-10,8.96486e+00,8.79359e+00,4.24993e-09,4.24529e-16,1.03382e-08,4.69925e-06,0.00000e+00,5.40726e+03,1.27383e-17,5.12258e-01,4.87742e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59682e-09
5.56498e-03,1.35028e-10,8.96373e+00,8.79242e+00,4.24780e-09,4.24359e-16,1.03327e-08,4.69737e-06,0.00000e+00,5.40469e+03,1.27337e-17,5.28773e-01,4.71227e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59676e-09
5.56675e-03,1.35042e-10,8.96285e+00,8.79149e+00,4.24612e-09,4.24224e-16,1.03283e-08,4.69587e-06,0.00000e+00,5.40267e+03,1.27302e-17,5.18096e-01,4.81904e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59670e-09
5.56892e-03,1.35060e-10,8.96176e+00,8.79035e+00,4.24406e-09,4.24060e-16,1.03229e-08,4.69405e-06,0.00000e+00,5.40019e+03,1.27258e-17,5.31754e-01,4.68246e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59664e-09
5.57061e-03,1.35073e-10,8.96091e+00,8.78947e+00,4.24246e-09,4.23932e-16,1.03188e-08,4.69263e-06,0.00000e+00,5.39826e+03,1.27224e-17,5.15806e-01,4.84194e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59659e-09
5.57289e-03,1.35092e-10,8.95977e+00,8.78827e+00,4.24030e-09,4.23759e-16,1.03132e-08,4.69071e-06,0.00000e+00,5.39566e+03,1.27178e-17,5.36129e-01,4.63871e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59653e-09
5.57446e-03,1.35104e-10,8.95899e+00,8.78745e+00,4.23881e-09,4.23640e-16,1.03093e-08,4.68939e-06,0.00000e+00,5.39386e+03,1.27146e-17,5.13368e-01,4.86632e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59648e-09
5.57681e-03,1.35123e-10,8.95781e+00,8.78621e+00,4.23658e-09,4.23462e-16,1.03036e-08,4.68742e-06,0.00000e+00,5.39118e+03,1.27098e-17,5.37749e-01,4.62251e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59641e-09
5.57835e-03,1.35136e-10,8.95704e+00,8.78541e+00,4.23513e-09,4.23346e-16,1.02998e-08,4.68613e-06,0.00000e+00,5.38943e+03,1.27068e-17,5.12701e-01,4.87299e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59637e-09
5.58064e-03,1.35154e-10,8.95589e+00,8.78421e+00,4.23296e-09,4.23172e-16,1.02942e-08,4.68421e-06,0.00000e+00,5.38682e+03,1.27021e-17,5.32634e-01,4.67366e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59630e-09
5.58231e-03,1.35168e-10,8.95506e+00,8.78334e+00,4.23138e-09,4.23046e-16,1.02901e-08,4.68281e-06,0.00000e+00,5.38492e+03,1.26988e-17,5.15202e-01,4.84798e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59625e-09
5.58463e-03,1.35186e-10,8.95390e+00,8.78213e+00,4.22920e-09,4.22871e-16,1.02844e-08,4.68087e-06,0.00000e+00,5.38229e+03,1.26941e-17,5.37333e-01,4.62667e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59619e-09
5.58617e-03,1.35199e-10,8.95313e+00,8.78132e+00,4.22774e-09,4.22755e-16,1.02806e-08,4.67958e-06,0.00000e+00,5.38053e+03,1.26910e-17,5.12839e-01,4.87161e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59614e-09
5.58849e-03,1.35217e-10,8.95197e+00,8.78011e+00,4.22555e-09,4.22580e-16,1.02750e-08,4.67764e-06,0.00000e+00,5.37790e+03,1.26863e-17,5.33823e-01,4.66177e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59607e-09
5.59013e-03,1.35231e-10,8.95116e+00,8.77925e+00,4.22401e-09,4.22457e-16,1.02710e-08,4.67627e-06,0.00000e+00,5.37604e+03,1.26831e-17,5.14478e-01,4.85522e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59603e-09
5.59248e-03,1.35249e-10,8.94998e+00,8.77802e+00,4.22179e-09,4.22279e-16,1.02652e-08,4.67430e-06,0.00000e+00,5.37336e+03,1.26783e-17,5.38871e-01,4.61129e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59596e-09
5.59400e-03,1.35262e-10,8.94923e+00,8.77723e+00,4.22037e-09,4.22165e-16,1.02615e-08,4.67304e-06,0.00000e+00,5.37165e+03,1.26753e-17,5.12279e-01,4.87721e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59592e-09
5.59626e-03,1.35280e-10,8.94810e+00,8.77605e+00,4.21824e-09,4.21995e-16,1.02560e-08,4.67115e-06,0.00000e+00,5.36908e+03,1.26707e-17,5.29374e-01,4.70626e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59585e-09
5.59803e-03,1.35294e-10,8.94722e+00,8.77513e+00,4.21658e-09,4.21862e-16,1.02517e-08,4.66967e-06,0.00000e+00,5.36708e+03,1.26672e-17,5.17490e-01,4.82510e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59580e-09
5.60025e-03,1.35312e-10,8.94611e+00,8.77397e+00,4.21450e-09,4.21695e-16,1.02463e-08,4.66783e-06,0.00000e+00,5.36457e+03,1.26628e-17,5.32696e-01,4.67304e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59573e-09
5.60192e-03,1.35325e-10,8.94528e+00,8.77310e+00,4.21293e-09,4.21570e-16,1.02422e-08,4.66643e-06,0.00000e+00,5.36268e+03,1.26594e-17,5.15107e-01,4.84893e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59569e-09
5.60425e-03,1.35344e-10,8.94412e+00,8.77188e+00,4.21074e-09,4.21394e-16,1.02365e-08,4.66449e-06,0.00000e+00,5.36004e+03,1.26547e-17,5.37427e-01,4.62573e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59562e-09
5.60580e-03,1.35357e-10,8.94335e+00,8.77107e+00,4.20929e-09,4.21278e-16,1.02328e-08,4.66320e-06,0.00000e+00,5.35829e+03,1.26516e-17,5.12754e-01,4.87246e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59557e-09
5.60813e-03,1.35375e-10,8.94219e+00,8.76986e+00,4.20711e-09,4.21104e-16,1.02271e-08,4.66127e-06,0.00000e+00,5.35566e+03,1.26470e-17,5.33402e-01,4.66598e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59551e-09
5.60978e-03,1.35388e-10,8.94137e+00,8.76900e+00,4.20556e-09,4.20980e-16,1.02231e-08,4.65989e-06,0.00000e+00,5.35379e+03,1.26437e-17,5.14663e-01,4.85337e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59546e-09
5.61214e-03,1.35407e-10,8.94019e+00,8.76777e+00,4.20335e-09,4.20803e-16,1.02174e-08,4.65793e-06,0.00000e+00,5.35113e+03,1.26390e-17,5.38349e-01,4.61651e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59539e-09
5.61367e-03,1.35420e-10,8.93943e+00,8.76698e+00,4.20192e-09,4.20688e-16,1.02137e-08,4.65666e-06,0.00000e+00,5.34941e+03,1.26359e-17,5.12403e-01,4.87597e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59535e-09
5.61597e-03,1.35438e-10,8.93829e+00,8.76578e+00,4.19978e-09,4.20516e-16,1.02081e-08,4.65475e-06,0.00000e+00,5.34682e+03,1.26313e-17,5.30677e-01,4.69323e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59528e-09
5.61771e-03,1.35452e-10,8.93743e+00,8.76488e+00,4.19816e-09,4.20386e-16,1.02039e-08,4.65331e-06,0.00000e+00,5.34486e+03,1.26278e-17,5.16421e-01,4.83579e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59523e-09
5.61998e-03,1.35470e-10,8.93630e+00,8.76369e+00,4.19603e-09,4.20216e-16,1.01984e-08,4.65142e-06,0.00000e+00,5.34230e+03,1.26233e-17,5.34637e-01,4.65363e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59516e-09
5.62161e-03,1.35483e-10,8.93549e+00,8.76285e+00,4.19452e-09,4.20095e-16,1.01945e-08,4.65008e-06,0.00000e+00,5.34047e+03,1.26201e-17,5.13956e-01,4.86044e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59512e-09
5.62401e-03,1.35503e-10,8.93430e+00,8.76160e+00,4.19228e-09,4.19915e-16,1.01887e-08,4.64809e-06,0.00000e+00,5.33777e+03,1.26153e-17,5.39870e-01,4.60130e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59505e-09
5.62551e-03,1.35515e-10,8.93355e+00,8.76082e+00,4.19088e-09,4.19803e-16,1.01850e-08,4.64684e-06,0.00000e+00,5.33609e+03,1.26123e-17,5.11910e-01,4.88090e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59500e-09
5.62776e-03,1.35533e-10,8.93244e+00,8.75965e+00,4.18879e-09,4.19636e-16,1.01796e-08,4.64498e-06,0.00000e+00,5.33356e+03,1.26078e-17,5.26598e-01,4.73402e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59494e-09
5.62963e-03,1.35548e-10,8.93151e+00,8.75868e+00,4.18705e-09,4.19496e-16,1.01751e-08,4.64344e-06,0.00000e+00,5.33146e+03,1.26041e-17,5.19899e-01,4.80101e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59488e-09
5.63176e-03,1.35565e-10,8.93046e+00,8.75758e+00,4.18508e-09,4.19338e-16,1.01700e-08,4.64168e-06,0.00000e+00,5.32908e+03,1.25998e-17,5.28424e-01,4.71576e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59482e-09
5.63357e-03,1.35579e-10,8.92956e+00,8.75664e+00,4.18339e-09,4.19203e-16,1.01656e-08,4.64018e-06,0.00000e+00,5.32705e+03,1.25962e-17,5.18176e-01,4.81824e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59477e-09
5.63578e-03,1.35597e-10,8.92847e+00,8.75550e+00,4.18135e-09,4.19039e-16,1.01603e-08,4.63837e-06,0.00000e+00,5.32458e+03,1.25919e-17,5.31282e-01,4.68718e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59470e-09
5.63750e-03,1.35611e-10,8.92761e+00,8.75460e+00,4.17975e-09,4.18910e-16,1.01562e-08,4.63694e-06,0.00000e+00,5.32264e+03,1.25884e-17,5.15929e-01,4.84071e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59465e-09
5.63982e-03,1.35630e-10,8.92647e+00,8.75340e+00,4.17761e-09,4.18739e-16,1.01506e-08,4.63504e-06,0.00000e+00,5.32006e+03,1.25838e-17,5.35515e-01,4.64485e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59459e-09
5.64143e-03,1.35642e-10,8.92567e+00,8.75257e+00,4.17611e-09,4.18619e-16,1.01467e-08,4.63371e-06,0.00000e+00,5.31826e+03,1.25806e-17,5.13473e-01,4.86527e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59454e-09
5.64385e-03,1.35662e-10,8.92448e+00,8.75132e+00,4.17388e-09,4.18439e-16,1.01409e-08,4.63172e-06,0.00000e+00,5.31556e+03,1.25758e-17,5.39333e-01,4.60667e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59447e-09
5.64537e-03,1.35674e-10,8.92373e+00,8.75053e+00,4.17247e-09,4.18327e-16,1.01373e-08,4.63047e-06,0.00000e+00,5.31386e+03,1.25728e-17,5.12017e-01,4.87983e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59443e-09
5.64765e-03,1.35692e-10,8.92260e+00,8.74935e+00,4.17036e-09,4.18158e-16,1.01318e-08,4.62859e-06,0.00000e+00,5.31132e+03,1.25683e-17,5.27834e-01,4.72166e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59436e-09
5.64949e-03,1.35707e-10,8.92169e+00,8.74840e+00,4.16867e-09,4.18021e-16,1.01274e-08,4.62708e-06,0.00000e+00,5.30926e+03,1.25647e-17,5.18650e-01,4.81350e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59431e-09
5.65168e-03,1.35725e-10,8.92061e+00,8.74727e+00,4.16665e-09,4.17859e-16,1.01222e-08,4.62528e-06,0.00000e+00,5.30682e+03,1.25603e-17,5.30384e-01,4.69616e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59424e-09
5.65344e-03,1.35739e-10,8.91974e+00,8.74636e+00,4.16502e-09,4.17729e-16,1.01180e-08,4.62384e-06,0.00000e+00,5.30486e+03,1.25568e-17,5.16527e-01,4.83473e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59419e-09
5.65573e-03,1.35757e-10,8.91861e+00,8.74517e+00,4.16291e-09,4.17559e-16,1.01125e-08,4.62196e-06,0.00000e+00,5.30231e+03,1.25523e-17,5.34240e-01,4.65760e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59413e-09
5.65738e-03,1.35770e-10,8.91779e+00,8.74432e+00,4.16139e-09,4.17437e-16,1.01086e-08,4.62060e-06,0.00000e+00,5.30047e+03,1.25490e-17,5.14067e-01,4.85933e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59408e-09
5.65980e-03,1.35790e-10,8.91660e+00,8.74307e+00,4.15917e-09,4.17258e-16,1.01028e-08,4.61862e-06,0.00000e+00,5.29779e+03,1.25443e-17,5.39409e-01,4.60591e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59401e-09
5.66132e-03,1.35802e-10,8.91585e+00,8.74228e+00,4.15776e-09,4.17146e-16,1.00992e-08,4.61737e-06,0.00000e+00,5.29609e+03,1.25413e-17,5.11958e-01,4.88042e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59396e-09
5.66361e-03,1.35820e-10,8.91473e+00,8.74110e+00,4.15566e-09,4.16977e-16,1.00937e-08,4.61550e-06,0.00000e+00,5.29355e+03,1.25367e-17,5.27541e-01,4.72459e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59390e-09
5.66547e-03,1.35835e-10,8.91381e+00,8.74015e+00,4.15396e-09,4.16840e-16,1.00893e-08,4.61398e-06,0.00000e+00,5.29149e+03,1.25331e-17,5.18865e-01,4.81135e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59384e-09
5.66765e-03,1.35853e-10,8.91273e+00,8.73902e+00,4.15195e-09,4.16679e-16,1.00841e-08,4.61219e-06,0.00000e+00,5.28907e+03,1.25288e-17,5.29943e-01,4.70057e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59378e-09
5.66944e-03,1.35867e-10,8.91186e+00,8.73810e+00,4.15032e-09,4.16548e-16,1.00799e-08,4.61074e-06,0.00000e+00,5.28709e+03,1.25253e-17,5.16812e-01,4.83188e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59373e-09
5.67172e-03,1.35885e-10,8.91073e+00,8.73692e+00,4.14822e-09,4.16379e-16,1.00744e-08,4.60887e-06,0.00000e+00,5.28456e+03,1.25208e-17,5.33608e-01,4.66392e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59366e-09
5.67340e-03,1.35899e-10,8.90991e+00,8.73606e+00,4.14669e-09,4.16256e-16,1.00705e-08,4.60750e-06,0.00000e+00,5.28270e+03,1.25175e-17,5.14368e-01,4.85632e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59361e-09
5.67581e-03,1.35918e-10,8.90872e+00,8.73482e+00,4.14448e-09,4.16079e-16,1.00647e-08,4.60553e-06,0.00000e+00,5.28004e+03,1.25127e-17,5.38638e-01,4.61362e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59354e-09
5.67736e-03,1.35930e-10,8.90796e+00,8.73402e+00,4.14306e-09,4.15965e-16,1.00611e-08,4.60427e-06,0.00000e+00,5.27832e+03,1.25097e-17,5.12157e-01,4.87843e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59350e-09
5.67968e-03,1.35949e-10,8.90682e+00,8.73282e+00,4.14094e-09,4.15794e-16,1.00556e-08,4.60238e-06,0.00000e+00,5.27576e+03,1.25051e-17,5.29470e-01,4.70530e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59343e-09
5.68148e-03,1.35963e-10,8.90593e+00,8.73190e+00,4.13930e-09,4.15662e-16,1.00513e-08,4.60091e-06,0.00000e+00,5.27377e+03,1.25016e-17,5.17146e-01,4.82854e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59338e-09
5.68376e-03,1.35982e-10,8.90482e+00,8.73073e+00,4.13722e-09,4.15495e-16,1.00459e-08,4.59906e-06,0.00000e+00,5.27126e+03,1.24971e-17,5.32914e-01,4.67086e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59331e-09
5.68546e-03,1.35995e-10,8.90398e+00,8.72985e+00,4.13567e-09,4.15370e-16,1.00419e-08,4.59768e-06,0.00000e+00,5.26938e+03,1.24937e-17,5.14736e-01,4.85264e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59327e-09
5.68786e-03,1.36014e-10,8.90281e+00,8.72862e+00,4.13348e-09,4.15194e-16,1.00362e-08,4.59573e-06,0.00000e+00,5.26674e+03,1.24890e-17,5.37759e-01,4.62241e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59320e-09
5.68943e-03,1.36027e-10,8.90203e+00,8.72781e+00,4.13205e-09,4.15079e-16,1.00325e-08,4.59445e-06,0.00000e+00,5.26500e+03,1.24859e-17,5.12427e-01,4.87573e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59315e-09
5.69180e-03,1.36046e-10,8.90088e+00,8.72660e+00,4.12990e-09,4.14906e-16,1.00269e-08,4.59253e-06,0.00000e+00,5.26240e+03,1.24813e-17,5.31852e-01,4.68148e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59308e-09
5.69353e-03,1.36060e-10,8.90002e+00,8.72571e+00,4.12832e-09,4.14779e-16,1.00228e-08,4.59112e-06,0.00000e+00,5.26049e+03,1.24779e-17,5.15378e-01,4.84622e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59303e-09
5.69590e-03,1.36079e-10,8.89886e+00,8.72449e+00,4.12617e-09,4.14606e-16,1.00173e-08,4.58920e-06,0.00000e+00,5.25789e+03,1.24733e-17,5.36347e-01,4.63653e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59296e-09
5.69751e-03,1.36092e-10,8.89807e+00,8.72366e+00,4.12470e-09,4.14488e-16,1.00135e-08,4.58789e-06,0.00000e+00,5.25611e+03,1.24701e-17,5.12959e-01,4.87041e-01,2.55276e-11,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,1.00000e-30,2.59292e-09
