t(s), a, T (MeV), Tnu (MeV), photons, baryons, rho_{nu}, drho_{nu}, phi (GeV^4), rho_vs(GeV^4), sigma_rad (GeV^4), Y(n), Y(p), Y(2H), Y(3H), Y(3He), Y(4He), Y(6Li), Y(7Li), Y(7Be), eta
1.34850e+01,7.98811e-10,2.49737e-01,2.30532e-01,2.55942e-15,2.27929e-21,4.95300e-15,8.59405e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.66896e-01,8.33104e-01,2.33595e-11,1.89382e-15,4.45134e-16,1.27434e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.44931e-10
1.37913e+01,8.07812e-10,2.47282e-01,2.27949e-01,2.46024e-15,2.20353e-21,4.73476e-15,8.30844e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.66683e-01,8.33317e-01,2.50134e-11,2.54705e-15,5.81563e-16,1.65053e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.42253e-10
1.41050e+01,8.16929e-10,2.44851e-01,2.25391e-01,2.36491e-15,2.13017e-21,4.52579e-15,8.03188e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.66473e-01,8.33527e-01,2.68067e-11,3.43659e-15,7.62005e-16,2.14477e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.39550e-10
1.44262e+01,8.26165e-10,2.42443e-01,2.22858e-01,2.27327e-15,2.05914e-21,4.32572e-15,7.76408e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.66265e-01,8.33735e-01,2.87525e-11,4.65174e-15,1.00135e-15,2.79619e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.36822e-10
1.47551e+01,8.35520e-10,2.40060e-01,2.20349e-01,2.18518e-15,1.99036e-21,4.13418e-15,7.50479e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.66058e-01,8.33942e-01,3.08655e-11,6.31700e-15,1.31972e-15,3.65754e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.34069e-10
1.50920e+01,8.44998e-10,2.37700e-01,2.17864e-01,2.10051e-15,1.92377e-21,3.95082e-15,7.25374e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.65854e-01,8.34146e-01,3.31621e-11,8.60635e-15,1.74446e-15,4.80021e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.31292e-10
1.54357e+01,8.54561e-10,2.35372e-01,2.15412e-01,2.01943e-15,1.85955e-21,3.77598e-15,7.01163e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.65652e-01,8.34348e-01,3.56500e-11,1.17462e-14,2.30937e-15,6.31385e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.28502e-10
1.57831e+01,8.64124e-10,2.33097e-01,2.13016e-01,1.94247e-15,1.79816e-21,3.61071e-15,6.78017e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.65454e-01,8.34546e-01,3.83221e-11,1.60254e-14,3.05655e-15,8.30255e-14,1.00000e-30,1.00000e-30,1.00000e-30,6.25724e-10
1.61331e+01,8.73658e-10,2.30879e-01,2.10679e-01,1.86958e-15,1.73961e-21,3.45484e-15,6.55945e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.65260e-01,8.34740e-01,4.11829e-11,2.18391e-14,4.04169e-15,1.09067e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.22968e-10
1.64861e+01,8.83174e-10,2.28713e-01,2.08397e-01,1.80042e-15,1.68369e-21,3.30758e-15,6.34862e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.65071e-01,8.34929e-01,4.42475e-11,2.97221e-14,5.33801e-15,1.43175e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.20230e-10
1.68429e+01,8.92691e-10,2.26594e-01,2.06163e-01,1.73462e-15,1.63013e-21,3.16805e-15,6.14668e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.64885e-01,8.35115e-01,4.75362e-11,4.04065e-14,7.04294e-15,1.87912e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.17505e-10
1.72038e+01,9.02219e-10,2.24518e-01,2.03975e-01,1.67191e-15,1.57876e-21,3.03566e-15,5.95300e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.64702e-01,8.35298e-01,5.10681e-11,5.48831e-14,9.28470e-15,2.46609e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.14791e-10
1.75686e+01,9.11755e-10,2.22484e-01,2.01831e-01,1.61215e-15,1.52949e-21,2.91002e-15,5.76724e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.64522e-01,8.35478e-01,5.48604e-11,7.44812e-14,1.22300e-14,3.23565e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.12088e-10
1.79373e+01,9.21294e-10,2.20492e-01,1.99730e-01,1.55517e-15,1.48223e-21,2.79076e-15,5.58905e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.64345e-01,8.35655e-01,5.89310e-11,1.00978e-13,1.60950e-14,4.24370e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.09399e-10
1.83099e+01,9.30840e-10,2.18540e-01,1.97672e-01,1.50082e-15,1.43686e-21,2.67747e-15,5.41801e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.64171e-01,8.35829e-01,6.33009e-11,1.36758e-13,2.11604e-14,5.56357e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.06722e-10
1.86867e+01,9.40399e-10,2.16625e-01,1.95652e-01,1.44890e-15,1.39327e-21,2.56973e-15,5.25367e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63999e-01,8.36001e-01,6.79949e-11,1.85018e-13,2.77914e-14,7.29168e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.04057e-10
1.90680e+01,9.49978e-10,2.14744e-01,1.93670e-01,1.39925e-15,1.35134e-21,2.46714e-15,5.09556e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63830e-01,8.36170e-01,7.30409e-11,2.50047e-13,3.64627e-14,9.55445e-13,1.00000e-30,1.00000e-30,1.00000e-30,6.01400e-10
1.94542e+01,9.59585e-10,2.12897e-01,1.91721e-01,1.35171e-15,1.31096e-21,2.36934e-15,4.94331e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63663e-01,8.36337e-01,7.84699e-11,3.37578e-13,4.77889e-14,1.25173e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.98752e-10
1.98456e+01,9.69229e-10,2.11079e-01,1.89804e-01,1.30613e-15,1.27202e-21,2.27600e-15,4.79652e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63497e-01,8.36503e-01,8.43168e-11,4.55257e-13,6.25635e-14,1.63970e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.96108e-10
2.02427e+01,9.78919e-10,2.09289e-01,1.87917e-01,1.26238e-15,1.23444e-21,2.18679e-15,4.65480e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63333e-01,8.36667e-01,9.06218e-11,6.13273e-13,8.18088e-14,2.14783e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.93468e-10
2.06461e+01,9.88670e-10,2.07522e-01,1.86054e-01,1.22031e-15,1.19809e-21,2.10138e-15,4.51777e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63170e-01,8.36830e-01,9.74323e-11,8.25173e-13,1.06838e-13,2.81362e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.90827e-10
2.10567e+01,9.98500e-10,2.05777e-01,1.84214e-01,1.17976e-15,1.16289e-21,2.01945e-15,4.38502e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.63008e-01,8.36992e-01,1.04805e-10,1.10895e-12,1.39332e-13,3.68662e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.88182e-10
2.14754e+01,1.00843e-09,2.04048e-01,1.82391e-01,1.14061e-15,1.12870e-21,1.94070e-15,4.25614e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62846e-01,8.37154e-01,1.12807e-10,1.48842e-12,1.81438e-13,4.83241e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.85526e-10
2.19036e+01,1.01849e-09,2.02331e-01,1.80581e-01,1.10271e-15,1.09543e-21,1.86480e-15,4.13068e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62684e-01,8.37316e-01,1.21522e-10,1.99507e-12,2.35877e-13,6.33811e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.82854e-10
2.23429e+01,1.02871e-09,2.00621e-01,1.78778e-01,1.06589e-15,1.06294e-21,1.79144e-15,4.00819e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62521e-01,8.37479e-01,1.31052e-10,2.67034e-12,3.06084e-13,8.32000e-12,1.00000e-30,1.00000e-30,1.00000e-30,5.80156e-10
2.27954e+01,1.03913e-09,1.98911e-01,1.76976e-01,1.03002e-15,1.03112e-21,1.72029e-15,3.88819e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62358e-01,8.37642e-01,1.41525e-10,3.56865e-12,3.96360e-13,1.09341e-11,1.00000e-30,1.00000e-30,1.00000e-30,5.77424e-10
2.32636e+01,1.04982e-09,1.97194e-01,1.75166e-01,9.94907e-16,9.99804e-22,1.65100e-15,3.77013e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62192e-01,8.37808e-01,1.53105e-10,4.76117e-12,5.12043e-13,1.43909e-11,1.00000e-30,1.00000e-30,1.00000e-30,5.74645e-10
2.37508e+01,1.06082e-09,1.95461e-01,1.73340e-01,9.60384e-16,9.68854e-22,1.58321e-15,3.65343e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.62022e-01,8.37978e-01,1.66003e-10,6.34056e-12,6.59693e-13,1.89764e-11,1.00000e-30,1.00000e-30,1.00000e-30,5.71802e-10
2.42549e+01,1.07209e-09,1.93722e-01,1.71508e-01,9.26660e-16,9.38459e-22,1.51734e-15,3.53882e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61851e-01,8.38149e-01,1.80319e-10,8.17237e-12,8.21917e-13,2.49073e-11,1.00000e-30,1.00000e-30,1.00000e-30,5.68913e-10
2.47974e+01,1.08409e-09,1.91909e-01,1.69599e-01,8.92466e-16,9.07471e-22,1.45091e-15,3.42198e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61670e-01,8.38330e-01,1.96885e-10,1.04685e-11,1.01568e-12,3.26886e-11,1.00000e-30,1.00000e-30,1.00000e-30,5.65861e-10
2.53720e+01,1.09666e-09,1.90053e-01,1.67644e-01,8.58428e-16,8.76452e-22,1.38517e-15,3.30502e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61483e-01,8.38517e-01,2.15819e-10,1.35872e-11,1.26972e-12,4.28723e-11,1.00000e-30,1.07888e-30,1.00000e-30,5.62692e-10
2.59702e+01,1.10960e-09,1.88185e-01,1.65679e-01,8.25177e-16,8.45978e-22,1.32134e-15,3.19011e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61293e-01,8.38707e-01,2.37186e-10,1.75756e-11,1.58042e-12,5.59389e-11,1.00000e-30,2.09493e-30,1.00000e-30,5.59461e-10
2.63524e+01,1.11780e-09,1.87024e-01,1.64458e-01,8.05008e-16,8.27408e-22,1.28281e-15,3.12009e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61173e-01,8.38827e-01,2.51978e-10,2.04948e-11,1.79946e-12,6.57396e-11,1.27179e-30,3.50936e-30,1.00000e-30,5.57430e-10
2.67141e+01,1.12552e-09,1.85949e-01,1.63326e-01,7.86647e-16,8.10445e-22,1.24786e-15,3.05613e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.61061e-01,8.38939e-01,2.66881e-10,2.35253e-11,2.01906e-12,7.61251e-11,1.84520e-30,5.37108e-30,1.00000e-30,5.55532e-10
2.71817e+01,1.13542e-09,1.84590e-01,1.61897e-01,7.63901e-16,7.89354e-22,1.20476e-15,2.97661e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60918e-01,8.39082e-01,2.86890e-10,2.77521e-11,2.31299e-12,9.12312e-11,2.74046e-30,8.22649e-30,1.00000e-30,5.53114e-10
2.77750e+01,1.14784e-09,1.82914e-01,1.60135e-01,7.36539e-16,7.63866e-22,1.15317e-15,2.88050e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60740e-01,8.39260e-01,3.13585e-10,3.35693e-11,2.69675e-12,1.13202e-10,3.97577e-30,1.31525e-29,1.00000e-30,5.50099e-10
2.84038e+01,1.16086e-09,1.81195e-01,1.58329e-01,7.09241e-16,7.38307e-22,1.10202e-15,2.78413e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60555e-01,8.39445e-01,3.44232e-10,4.02790e-11,3.11427e-12,1.39955e-10,5.66371e-30,2.13885e-29,1.00000e-30,5.46969e-10
2.90275e+01,1.17364e-09,1.79544e-01,1.56596e-01,6.83749e-16,7.14320e-22,1.05455e-15,2.69368e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60375e-01,8.39625e-01,3.77623e-10,4.74999e-11,3.53790e-12,1.70050e-10,8.00985e-30,3.43564e-29,1.00000e-30,5.43927e-10
2.96664e+01,1.18660e-09,1.77907e-01,1.54877e-01,6.59142e-16,6.91050e-22,1.00900e-15,2.60593e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60194e-01,8.39806e-01,4.14968e-10,5.54743e-11,3.97859e-12,2.04568e-10,1.12405e-29,5.43433e-29,1.00000e-30,5.40874e-10
3.03508e+01,1.20032e-09,1.76209e-01,1.53096e-01,6.34342e-16,6.67483e-22,9.63381e-16,2.51707e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.60003e-01,8.39997e-01,4.58280e-10,6.46292e-11,4.45350e-12,2.45667e-10,1.56565e-29,8.54503e-29,1.00000e-30,5.37673e-10
3.10731e+01,1.21464e-09,1.74478e-01,1.51280e-01,6.09772e-16,6.44015e-22,9.18488e-16,2.42858e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.59805e-01,8.40195e-01,5.07908e-10,7.49586e-11,4.95495e-12,2.93637e-10,2.15383e-29,1.33153e-28,1.00000e-30,5.34369e-10
3.18134e+01,1.22915e-09,1.72763e-01,1.49484e-01,5.86154e-16,6.21341e-22,8.75630e-16,2.34308e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.59606e-01,8.40394e-01,5.63602e-10,8.62896e-11,5.46969e-12,3.47648e-10,2.92274e-29,2.04664e-28,1.00000e-30,5.31059e-10
3.25723e+01,1.24386e-09,1.71065e-01,1.47706e-01,5.63450e-16,5.99437e-22,8.34718e-16,2.26048e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.59405e-01,8.40595e-01,6.26381e-10,9.87664e-11,6.00094e-12,4.08061e-10,3.93174e-29,3.11185e-28,1.00000e-30,5.27743e-10
3.33501e+01,1.25876e-09,1.69384e-01,1.45947e-01,5.41626e-16,5.78277e-22,7.95667e-16,2.18070e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.59202e-01,8.40798e-01,6.97096e-10,1.12561e-10,6.55273e-12,4.75299e-10,5.25029e-29,4.68016e-28,1.00000e-30,5.24424e-10
3.41473e+01,1.27386e-09,1.67720e-01,1.44207e-01,5.20647e-16,5.57838e-22,7.58396e-16,2.10363e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.58998e-01,8.41002e-01,7.76674e-10,1.27870e-10,7.12924e-12,5.49850e-10,6.96811e-29,6.97123e-28,1.00000e-30,5.21101e-10
3.49644e+01,1.28916e-09,1.66071e-01,1.42486e-01,5.00480e-16,5.38098e-22,7.22827e-16,2.02919e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.58792e-01,8.41208e-01,8.66322e-10,1.44924e-10,7.73515e-12,6.32281e-10,9.20767e-29,1.03052e-27,1.00000e-30,5.17776e-10
3.58019e+01,1.30466e-09,1.64439e-01,1.40783e-01,4.81095e-16,5.19033e-22,6.88885e-16,1.95730e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.58584e-01,8.41416e-01,9.67515e-10,1.63997e-10,8.37595e-12,7.23246e-10,1.21355e-28,1.51465e-27,1.00000e-30,5.14450e-10
3.66604e+01,1.32036e-09,1.62823e-01,1.39098e-01,4.62460e-16,5.00622e-22,6.56500e-16,1.88787e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.58374e-01,8.41626e-01,1.08193e-09,1.85413e-10,9.05772e-12,8.23504e-10,1.59745e-28,2.21666e-27,1.00000e-30,5.11123e-10
3.75402e+01,1.33628e-09,1.61223e-01,1.37432e-01,4.44547e-16,4.82844e-22,6.25603e-16,1.82083e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.58162e-01,8.41838e-01,1.21145e-09,2.03815e-10,9.51777e-12,9.32370e-10,2.05105e-28,3.18462e-27,1.00000e-30,5.07796e-10
3.84420e+01,1.35240e-09,1.59639e-01,1.35784e-01,4.27328e-16,4.65679e-22,5.96127e-16,1.75611e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.57948e-01,8.42052e-01,1.35822e-09,2.21604e-10,9.88989e-12,1.04769e-09,2.51672e-28,4.43437e-27,1.00000e-30,5.04471e-10
3.93663e+01,1.36874e-09,1.58070e-01,1.34154e-01,4.10775e-16,4.49106e-22,5.68011e-16,1.69361e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.57731e-01,8.42269e-01,1.52474e-09,2.44782e-10,1.04354e-11,1.17165e-09,3.12924e-28,6.19622e-27,1.00000e-30,5.01148e-10
4.03136e+01,1.38529e-09,1.56516e-01,1.32541e-01,3.94864e-16,4.33107e-22,5.41194e-16,1.63328e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.57511e-01,8.42489e-01,1.71393e-09,2.73449e-10,1.11307e-11,1.30582e-09,4.01962e-28,8.77778e-27,1.20690e-30,4.97829e-10
4.12844e+01,1.40206e-09,1.54978e-01,1.30947e-01,3.79569e-16,4.17662e-22,5.15618e-16,1.57504e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.57289e-01,8.42711e-01,1.92917e-09,3.07456e-10,1.19440e-11,1.45227e-09,5.27526e-28,1.25632e-26,1.66217e-30,4.94514e-10
4.22794e+01,1.41904e-09,1.53455e-01,1.29370e-01,3.64866e-16,4.02755e-22,4.91228e-16,1.51883e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.57065e-01,8.42935e-01,2.17437e-09,3.47002e-10,1.28594e-11,1.61295e-09,6.96768e-28,1.80610e-26,2.24502e-30,4.91204e-10
4.32992e+01,1.43625e-09,1.51947e-01,1.27811e-01,3.50732e-16,3.88367e-22,4.67971e-16,1.46457e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.56837e-01,8.43163e-01,2.45409e-09,3.92590e-10,1.38722e-11,1.78981e-09,9.21709e-28,2.60206e-26,2.90652e-30,4.87900e-10
4.43442e+01,1.45368e-09,1.50454e-01,1.26269e-01,3.37146e-16,3.74481e-22,4.45797e-16,1.41221e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.56607e-01,8.43393e-01,2.77360e-09,4.44957e-10,1.49846e-11,1.98489e-09,1.22257e-27,3.75739e-26,3.72768e-30,4.84604e-10
4.54151e+01,1.47134e-09,1.48975e-01,1.24745e-01,3.24086e-16,3.61081e-22,4.24656e-16,1.36168e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.56373e-01,8.43627e-01,3.13908e-09,5.05050e-10,1.62023e-11,2.20042e-09,1.62794e-27,5.44042e-26,4.83215e-30,4.81316e-10
4.65126e+01,1.48922e-09,1.47511e-01,1.23238e-01,3.11532e-16,3.48151e-22,4.04504e-16,1.31292e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.56137e-01,8.43863e-01,3.55774e-09,5.74016e-10,1.75339e-11,2.43888e-09,2.17561e-27,7.89949e-26,6.31760e-30,4.78037e-10
4.76372e+01,1.50734e-09,1.46061e-01,1.21748e-01,2.99463e-16,3.35675e-22,3.85294e-16,1.26587e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.55897e-01,8.44103e-01,4.03798e-09,6.53219e-10,1.89898e-11,2.70302e-09,2.91647e-27,1.15022e-25,8.27267e-30,4.74769e-10
4.87896e+01,1.52569e-09,1.44625e-01,1.20275e-01,2.87862e-16,3.23638e-22,3.66984e-16,1.22048e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.55653e-01,8.44347e-01,4.58966e-09,7.44268e-10,2.05822e-11,2.99596e-09,3.92091e-27,1.67960e-25,1.08295e-29,4.71512e-10
4.99704e+01,1.54427e-09,1.43204e-01,1.18819e-01,2.76710e-16,3.12027e-22,3.49535e-16,1.17670e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.55406e-01,8.44594e-01,5.22432e-09,8.49047e-10,2.23247e-11,3.32125e-09,5.28700e-27,2.46000e-25,1.41934e-29,4.68267e-10
5.11802e+01,1.56309e-09,1.41796e-01,1.17380e-01,2.65990e-16,3.00825e-22,3.32906e-16,1.13446e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.55155e-01,8.44844e-01,5.95551e-09,9.69771e-10,2.42328e-11,3.68287e-09,7.15101e-27,3.61431e-25,1.86471e-29,4.65035e-10
5.24198e+01,1.58215e-09,1.40402e-01,1.15958e-01,2.55686e-16,2.90021e-22,3.17061e-16,1.09371e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.54901e-01,8.45099e-01,6.79916e-09,1.10903e-09,2.63238e-11,4.08538e-09,9.70231e-27,5.32761e-25,2.45604e-29,4.61818e-10
5.36897e+01,1.60144e-09,1.39022e-01,1.14552e-01,2.45780e-16,2.79600e-22,3.01964e-16,1.05442e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.54643e-01,8.45357e-01,7.77403e-09,1.23675e-09,2.78595e-11,4.52784e-09,1.29188e-26,7.76561e-25,3.19616e-29,4.58616e-10
5.49907e+01,1.62098e-09,1.37656e-01,1.13163e-01,2.36257e-16,2.69550e-22,2.87580e-16,1.01652e-11,0.00000e+00,0.00000e+00,0.00000e+00,1.54380e-01,8.45620e-01,8.90224e-09,1.36315e-09,2.91409e-11,5.00281e-09,1.65510e-26,1.10368e-24,4.04418e-29,4.55431e-10
5.63236e+01,1.64077e-09,1.36302e-01,1.11790e-01,2.27103e-16,2.59859e-22,2.73877e-16,9.79971e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.54114e-01,8.45886e-01,1.02099e-08,1.52415e-09,3.09052e-11,5.51952e-09,2.14371e-26,1.57840e-24,5.13930e-29,4.52263e-10
5.76888e+01,1.66080e-09,1.34963e-01,1.10433e-01,2.18304e-16,2.50513e-22,2.60824e-16,9.44729e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.53843e-01,8.46157e-01,1.17279e-08,1.72334e-09,3.31276e-11,6.08537e-09,2.85269e-26,2.29276e-24,6.63959e-29,4.49113e-10
5.90873e+01,1.68108e-09,1.33636e-01,1.09093e-01,2.09845e-16,2.41502e-22,2.48391e-16,9.10748e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.53568e-01,8.46432e-01,1.34929e-08,1.96319e-09,3.57580e-11,6.71061e-09,3.87259e-26,3.37453e-24,8.69501e-29,4.45982e-10
6.05197e+01,1.70161e-09,1.32322e-01,1.07769e-01,2.01714e-16,2.32814e-22,2.36549e-16,8.77985e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.53288e-01,8.46712e-01,1.55482e-08,2.24781e-09,3.87736e-11,7.40583e-09,5.30460e-26,5.00782e-24,1.14647e-28,4.42872e-10
6.19867e+01,1.72240e-09,1.31021e-01,1.06461e-01,1.93898e-16,2.24439e-22,2.25271e-16,8.46400e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.53004e-01,8.46996e-01,1.79456e-08,2.58299e-09,4.21737e-11,8.18227e-09,7.30065e-26,7.47613e-24,1.51765e-28,4.39783e-10
6.34622e+01,1.74306e-09,1.29756e-01,1.05191e-01,1.86515e-16,2.16505e-22,2.14716e-16,8.16479e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.52720e-01,8.47280e-01,2.06952e-08,2.96881e-09,4.59050e-11,9.03590e-09,1.00438e-25,1.11531e-23,2.00804e-28,4.36770e-10
6.49380e+01,1.76349e-09,1.28531e-01,1.03965e-01,1.79570e-16,2.09022e-22,2.04880e-16,7.88262e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.52438e-01,8.47562e-01,2.38306e-08,3.40874e-09,4.99527e-11,9.96969e-09,1.37952e-25,1.65961e-23,2.65329e-28,4.33848e-10
6.64157e+01,1.78373e-09,1.27342e-01,1.02779e-01,1.73022e-16,2.01948e-22,1.95687e-16,7.61584e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.52158e-01,8.47842e-01,2.74031e-08,3.90948e-09,5.43318e-11,1.09925e-08,1.89054e-25,2.46207e-23,3.50023e-28,4.31007e-10
6.79004e+01,1.80385e-09,1.26185e-01,1.01626e-01,1.66818e-16,1.95229e-22,1.87055e-16,7.36248e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.51878e-01,8.48122e-01,3.14792e-08,4.48003e-09,5.90718e-11,1.21166e-08,2.58500e-25,3.64311e-23,4.61088e-28,4.28237e-10
6.93946e+01,1.82388e-09,1.25056e-01,1.00504e-01,1.60925e-16,1.88833e-22,1.78929e-16,7.12127e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.51597e-01,8.48403e-01,3.61337e-08,5.13009e-09,6.42010e-11,1.33541e-08,3.52720e-25,5.37952e-23,6.06667e-28,4.25531e-10
7.08976e+01,1.84382e-09,1.23953e-01,9.94114e-02,1.55325e-16,1.82741e-22,1.71274e-16,6.89151e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.51317e-01,8.48683e-01,4.14462e-08,5.86958e-09,6.97426e-11,1.47159e-08,4.80304e-25,7.92829e-23,7.97316e-28,4.22887e-10
7.24080e+01,1.86365e-09,1.22878e-01,9.83479e-02,1.50004e-16,1.76939e-22,1.64062e-16,6.67270e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.51037e-01,8.48963e-01,4.75034e-08,6.70919e-09,7.57198e-11,1.62130e-08,6.52635e-25,1.16610e-22,1.04663e-27,4.20306e-10
7.39252e+01,1.88337e-09,1.21828e-01,9.73128e-02,1.44945e-16,1.71410e-22,1.57263e-16,6.46422e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.50757e-01,8.49242e-01,5.44030e-08,7.66127e-09,8.21606e-11,1.78578e-08,8.84792e-25,1.71147e-22,1.37218e-27,4.17788e-10
7.54495e+01,1.90298e-09,1.20804e-01,9.63046e-02,1.40129e-16,1.66138e-22,1.50846e-16,6.26539e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.50478e-01,8.49522e-01,6.22569e-08,8.74007e-09,8.90980e-11,1.96650e-08,1.19676e-24,2.50664e-22,1.79672e-27,4.15329e-10
7.69811e+01,1.92250e-09,1.19803e-01,9.53221e-02,1.35542e-16,1.61104e-22,1.44784e-16,6.07557e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.50198e-01,8.49802e-01,7.11929e-08,9.96165e-09,9.65675e-11,2.16507e-08,1.61499e-24,3.66381e-22,2.34975e-27,4.12927e-10
7.81623e+01,1.93744e-09,1.19049e-01,9.45842e-02,1.32163e-16,1.57392e-22,1.40353e-16,5.93557e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.49983e-01,8.50016e-01,7.89769e-08,1.10090e-08,1.02731e-10,2.33076e-08,2.04305e-24,4.94597e-22,2.90093e-27,4.11121e-10
7.93325e+01,1.95213e-09,1.18318e-01,9.38697e-02,1.28947e-16,1.53852e-22,1.36159e-16,5.80206e-12,0.00000e+00,0.00000e+00,0.00000e+00,1.49771e-01,8.50228e-01,8.75207e-08,1.19427e-08,1.07188e-10,2.50485e-08,2.54333e-24,6.59852e-22,3.54090e-27,4.09370e-10
